p, k, b/c, n, result
0.02,3.98,4.5, 731, 0
0.02,4.08,4.5, 894, 0
0.02,3.48,4.5, 55, 0
0.02,4.14,4.5, 433, 0
0.02,4.02,4.5, 1259, 0
0.02,3.88,4.5, 8224, 100
0.02,4.06,4.5, 936, 0
0.02,3.76,4.5, 140, 0
0.02,3.82,4.5, 928, 0
0.02,3.62,4.5, 35, 0
0.02,3.94,4.5, 66, 0
0.02,3.82,4.5, 103, 0
0.02,3.6,4.5, 27, 0
0.02,3.88,4.5, 88, 0
0.02,3.84,4.5, 5244, 100
0.02,3.86,4.5, 59, 0
0.02,3.98,4.5, 64, 0
0.02,4.18,4.5, 297, 0
0.02,4.26,4.5, 17, 0
0.02,4.08,4.5, 121, 0
0.02,3.76,4.5, 21, 0
0.02,4.16,4.5, 83, 0
0.02,4.12,4.5, 16, 0
0.02,3.92,4.5, 523, 0
0.02,4.2,4.5, 15, 0
0.02,4.06,4.5, 29, 0
0.02,3.72,4.5, 1264, 0
0.02,4.12,4.5, 733, 0
0.02,4.14,4.5, 1374, 0
0.02,4.06,4.5, 44, 0
0.02,3.5,4.5, 19, 0
0.02,4.12,4.5, 38, 0
0.02,3.82,4.5, 391, 0
0.02,4.16,4.5, 1, 0
0.02,3.88,4.5, 396, 0
0.02,3.76,4.5, 186, 0
0.02,3.8,4.5, 184, 0
0.02,4.06,4.5, 1, 0
0.02,3.78,4.5, 57, 0
0.02,4.12,4.5, 145, 0
0.02,3.62,4.5, 74, 0
0.02,4.14,4.5, 167, 0
0.02,4.1,4.5, 3438, 100
0.02,4.04,4.5, 228, 0
0.02,3.54,4.5, 102, 0
0.02,3.56,4.5, 114, 0
0.02,3.96,4.5, 2540, 0
0.02,4.0,4.5, 222, 0
0.02,3.92,4.5, 31, 0
0.02,4.06,4.5, 63, 0
0.02,3.9,4.5, 79, 0
0.02,4.06,4.5, 27, 0
0.02,4.0,4.5, 538, 0
0.02,3.96,4.5, 13, 0
0.02,3.66,4.5, 6096, 0
0.02,3.94,4.5, 2, 0
0.02,3.92,4.5, 858, 0
0.02,4.02,4.5, 27, 0
0.02,3.92,4.5, 686, 0
0.02,3.9,4.5, 485, 0
0.02,4.14,4.5, 38, 0
0.02,4.02,4.5, 20, 0
0.02,3.74,4.5, 291, 0
0.02,3.82,4.5, 68, 0
0.02,4.04,4.5, 263, 0
0.02,3.7,4.5, 6, 0
0.02,3.9,4.5, 2192, 0
0.02,3.92,4.5, 85, 0
0.02,4.02,4.5, 27, 0
0.02,3.9,4.5, 456, 0
0.02,4.2,4.5, 52, 0
0.02,4.14,4.5, 41, 0
