p, k, b/c, n, result
0.02,3.56,3.9, 34, 0
0.02,3.96,3.9, 345, 0
0.02,3.62,3.9, 884, 0
0.02,4.12,3.9, 219, 0
0.02,3.72,3.9, 189, 0
0.02,3.64,3.9, 3034, 0
0.02,4.1,3.9, 134, 0
0.02,3.9,3.9, 11, 0
0.02,3.92,3.9, 12, 0
0.02,4.1,3.9, 32, 0
0.02,4.0,3.9, 1170, 0
0.02,3.96,3.9, 53, 0
0.02,4.18,3.9, 1, 0
0.02,3.92,3.9, 71, 0
0.02,3.98,3.9, 40, 0
0.02,4.24,3.9, 275, 0
0.02,3.78,3.9, 318, 0
0.02,4.04,3.9, 92, 0
0.02,3.72,3.9, 1575, 0
0.02,3.78,3.9, 525, 0
0.02,3.78,3.9, 5368, 0
0.02,4.02,3.9, 13474, 100
0.02,3.92,3.9, 17, 0
0.02,3.68,3.9, 1, 0
0.02,3.74,3.9, 1659, 0
0.02,3.98,3.9, 84, 0
0.02,3.88,3.9, 11883, 100
0.02,3.92,3.9, 141, 0
0.02,4.08,3.9, 31, 0
0.02,4.04,3.9, 15, 0
0.02,3.84,3.9, 159, 0
0.02,3.78,3.9, 36, 0
0.02,4.28,3.9, 34, 0
0.02,3.6,3.9, 386, 0
0.02,4.16,3.9, 5, 0
0.02,3.76,3.9, 10, 0
0.02,3.86,3.9, 17557, 100
0.02,3.86,3.9, 141, 0
0.02,4.08,3.9, 53, 0
0.02,4.0,3.9, 27, 0
0.02,4.18,3.9, 1862, 0
0.02,4.12,3.9, 86, 0
0.02,4.1,3.9, 16, 0
0.02,4.42,3.9, 49, 0
0.02,3.9,3.9, 24, 0
0.02,4.18,3.9, 57, 0
0.02,3.94,3.9, 17, 0
0.02,3.86,3.9, 115, 0
0.02,4.2,3.9, 23, 0
0.02,3.66,3.9, 927, 0
0.02,3.66,3.9, 2149, 0
0.02,4.16,3.9, 16, 0
0.02,3.8,3.9, 494, 0
0.02,3.68,3.9, 59, 0
0.02,4.1,3.9, 234, 0
0.02,3.68,3.9, 61, 0
0.02,4.2,3.9, 23, 0
0.02,3.98,3.9, 394, 0
0.02,3.72,3.9, 48, 0
0.02,3.76,3.9, 103, 0
0.02,3.96,3.9, 289, 0
0.02,4.26,3.9, 17, 0
0.02,4.28,3.9, 882, 0
0.02,3.82,3.9, 408, 0
0.02,3.94,3.9, 254, 0
0.02,4.04,3.9, 7933, 100
0.02,4.04,3.9, 36, 0
0.02,3.88,3.9, 122, 0
0.02,3.92,3.9, 21, 0
0.02,3.88,3.9, 171, 0
0.02,3.94,3.9, 2, 0
0.02,3.8,3.9, 395, 0
0.02,3.36,3.9, 57, 0
0.02,4.04,3.9, 90, 0
0.02,4.06,3.9, 194, 0
0.02,4.4,3.9, 611, 0
0.02,3.68,3.9, 1145, 0
0.02,4.1,3.9, 12, 0
0.02,4.04,3.9, 629, 0
0.02,4.28,3.9, 1176, 0
0.02,3.96,3.9, 14, 0
0.02,3.82,3.9, 31, 0
